epoch,iter,train_loss,train_acc,train_time(sec),train_fps,val_loss,val_acc,val_time(sec),val_fps
1,100,0.659,0.632,83.929,28.596,0.657,0.634,62.079,128.352
1,200,0.658,0.633,85.563,28.05,0.66,0.634,63.549,125.383
1,300,0.655,0.637,86.19,27.845,0.661,0.634,64.094,124.318
1,400,0.657,0.634,86.029,27.897,0.657,0.634,64.194,124.124
1,500,0.656,0.637,86.2,27.842,0.657,0.634,64.195,124.122
1,600,0.639,0.65,86.141,27.861,0.493,0.764,64.585,123.372
1,700,0.45,0.788,86.317,27.805,0.418,0.817,64.362,123.801
1,800,0.393,0.824,86.723,27.674,0.38,0.828,64.451,123.628
1,900,0.367,0.835,86.553,27.729,0.357,0.84,64.331,123.86
2,1000,0.348,0.847,86.771,27.659,0.343,0.85,64.492,123.551
2,1100,0.337,0.851,86.858,27.631,0.321,0.857,64.338,123.846
2,1200,0.309,0.865,86.458,27.759,0.301,0.867,64.205,124.103
2,1300,0.304,0.868,86.778,27.657,0.3,0.87,64.202,124.108
2,1400,0.3,0.872,86.499,27.746,0.286,0.877,64.218,124.078
2,1500,0.291,0.877,86.924,27.61,0.276,0.882,64.241,124.032
2,1600,0.279,0.881,86.502,27.745,0.27,0.886,64.375,123.775
2,1700,0.268,0.889,86.633,27.703,0.271,0.887,64.333,123.856
2,1800,0.28,0.883,86.379,27.784,0.285,0.879,64.326,123.869
2,1900,0.27,0.887,86.488,27.749,0.265,0.889,64.449,123.633
3,2000,0.258,0.893,86.735,27.67,0.253,0.896,64.42,123.688
3,2100,0.259,0.893,86.618,27.708,0.26,0.892,64.468,123.596
3,2200,0.258,0.892,86.709,27.679,0.25,0.897,64.537,123.465
3,2300,0.249,0.897,86.404,27.777,0.27,0.887,64.071,124.362
3,2400,0.245,0.9,86.052,27.89,0.25,0.896,63.935,124.627
3,2500,0.232,0.905,85.739,27.992,0.243,0.9,63.562,125.358
3,2600,0.233,0.904,85.498,28.071,0.238,0.902,63.205,126.065
3,2700,0.228,0.908,82.907,28.948,0.251,0.898,61.524,129.51
3,2800,0.229,0.907,82.626,29.047,0.241,0.901,61.42,129.729
3,2900,0.224,0.909,82.454,29.107,0.226,0.907,61.105,130.398
4,3000,0.229,0.907,82.092,29.235,0.221,0.91,60.816,131.018
4,3100,0.225,0.909,81.89,29.308,0.218,0.912,60.745,131.172
4,3200,0.223,0.91,81.783,29.346,0.24,0.903,60.863,130.917
4,3300,0.22,0.911,81.965,29.281,0.217,0.912,61.017,130.587
4,3400,0.208,0.916,82.207,29.195,0.22,0.911,61.254,130.082
4,3500,0.21,0.915,82.292,29.165,0.216,0.913,61.258,130.073
4,3600,0.208,0.917,82.436,29.113,0.212,0.914,61.129,130.347
4,3700,0.207,0.916,82.228,29.187,0.209,0.915,61.211,130.173
4,3800,0.202,0.918,82.231,29.186,0.22,0.911,61.183,130.233
4,3900,0.207,0.917,82.336,29.149,0.209,0.916,61.124,130.359
5,4000,0.204,0.919,82.556,29.071,0.213,0.913,61.014,130.592
5,4100,0.197,0.921,82.278,29.169,0.207,0.917,61.295,129.995
5,4200,0.198,0.92,82.381,29.133,0.197,0.921,61.129,130.347
5,4300,0.21,0.915,82.161,29.211,0.197,0.921,61.251,130.088
5,4400,0.198,0.921,82.251,29.179,0.209,0.916,61.304,129.975
5,4500,0.187,0.924,82.339,29.148,0.208,0.916,61.316,129.949
5,4600,0.191,0.924,82.323,29.154,0.207,0.917,61.209,130.178
5,4700,0.193,0.922,82.315,29.156,0.196,0.922,61.13,130.345
5,4800,0.192,0.923,82.3,29.162,0.192,0.923,61.18,130.239
5,4900,0.187,0.925,82.417,29.12,0.19,0.924,61.103,130.402
6,5000,0.199,0.92,82.364,29.139,0.194,0.922,61.238,130.115
6,5100,0.179,0.928,82.375,29.135,0.188,0.925,61.228,130.137
6,5200,0.185,0.926,82.291,29.165,0.203,0.92,61.011,130.599
6,5300,0.185,0.926,82.241,29.182,0.187,0.925,61.302,129.979
6,5400,0.184,0.927,82.128,29.223,0.185,0.926,61.208,130.18
6,5500,0.18,0.929,82.061,29.246,0.189,0.923,61.212,130.17
6,5600,0.181,0.928,82.274,29.171,0.192,0.923,61.154,130.293
6,5700,0.183,0.926,82.28,29.169,0.186,0.925,61.012,130.598
6,5800,0.179,0.929,82.227,29.187,0.184,0.926,61.152,130.297
6,5900,0.185,0.927,82.029,29.258,0.182,0.928,60.952,130.727
7,6000,0.186,0.925,81.894,29.306,0.183,0.927,60.774,131.109
7,6100,0.175,0.93,82.028,29.258,0.181,0.927,61.081,130.449
7,6200,0.173,0.931,81.915,29.299,0.19,0.923,61.03,130.558
7,6300,0.171,0.932,81.991,29.271,0.181,0.928,60.95,130.731
7,6400,0.171,0.932,81.941,29.289,0.193,0.923,60.988,130.648
7,6500,0.171,0.931,82.012,29.264,0.18,0.929,61.027,130.565
7,6600,0.172,0.931,81.948,29.287,0.181,0.928,60.995,130.633
7,6700,0.17,0.932,82.082,29.239,0.179,0.929,61.045,130.527
7,6800,0.169,0.933,81.831,29.329,0.178,0.929,61.223,130.148
7,6900,0.167,0.934,82.102,29.232,0.182,0.928,60.961,130.705
8,7000,0.169,0.932,82.287,29.166,0.194,0.924,61.172,130.255
8,7100,0.155,0.938,81.854,29.321,0.177,0.93,61.018,130.585
8,7200,0.16,0.936,82.151,29.215,0.179,0.928,61.013,130.595
8,7300,0.167,0.933,81.986,29.273,0.176,0.93,60.918,130.799
8,7400,0.161,0.936,81.976,29.277,0.181,0.928,60.844,130.957
8,7500,0.159,0.936,82.098,29.234,0.18,0.929,60.919,130.796
8,7600,0.155,0.938,81.904,29.303,0.173,0.932,60.922,130.79
8,7700,0.16,0.936,81.97,29.279,0.184,0.927,61.032,130.555
8,7800,0.165,0.934,81.975,29.277,0.173,0.931,60.932,130.768
8,7900,0.163,0.935,81.999,29.269,0.182,0.928,60.915,130.804
9,8000,0.164,0.934,82.152,29.214,0.181,0.93,60.863,130.917
9,8100,0.148,0.94,81.83,29.329,0.174,0.931,60.9,130.837
9,8200,0.148,0.941,81.908,29.301,0.177,0.93,60.963,130.702
9,8300,0.145,0.942,82.02,29.261,0.173,0.933,60.885,130.869
9,8400,0.15,0.94,81.943,29.289,0.182,0.928,60.89,130.859
9,8500,0.153,0.938,82.149,29.215,0.173,0.932,60.873,130.896
9,8600,0.152,0.94,82.038,29.255,0.175,0.931,60.946,130.739
9,8700,0.15,0.939,81.935,29.292,0.17,0.934,60.939,130.753
9,8800,0.155,0.938,81.995,29.27,0.17,0.933,60.977,130.672
9,8900,0.15,0.94,82.231,29.186,0.17,0.933,60.842,130.961
10,9000,0.145,0.941,82.165,29.21,0.172,0.933,60.82,131.01
10,9100,0.14,0.943,81.732,29.364,0.167,0.934,60.524,131.65
10,9200,0.144,0.942,81.491,29.451,0.184,0.928,60.657,131.361
10,9300,0.141,0.943,81.841,29.325,0.172,0.932,60.826,130.996
10,9400,0.139,0.944,81.773,29.35,0.175,0.932,60.706,131.256
10,9500,0.138,0.944,81.814,29.335,0.169,0.934,60.926,130.782
10,9600,0.142,0.943,81.942,29.289,0.186,0.926,60.833,130.982
10,9700,0.143,0.943,81.89,29.308,0.173,0.934,60.851,130.944
10,9800,0.136,0.944,81.507,29.445,0.166,0.935,60.439,131.836
10,9900,0.145,0.942,81.545,29.432,0.173,0.932,60.534,131.628
11,10000,0.142,0.943,81.663,29.389,0.177,0.931,60.344,132.042
